,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm
1295,9185353728.0,0.5347000000000001,9741590528.0,19728990208.0,7993499648.0,0.5062296435197258,17178853376.0,0.2616535660708856,0.6340996479096113
1298,6021931008.0,0.23370000000000002,23428448256.0,29526859776.0,19746832384.0,0.2065377614234788,25768763392.0,0.3924877107440357,0.25870772973326284
1303,2413256704.0,0.0358,34355539968.0,34355539968.0,63043227648.0,0.0,65456484352.0,0.9969770495329665,0.0
1305,7991238656.0,0.4652,10690605056.0,19728982016.0,9187606528.0,0.4581268791603119,17178845184.0,0.2616534412973651,0.5738464676894475
1325,4041187328.0,0.1505,26370801664.0,30735253504.0,22801752064.0,0.14200149152607422,26842939392.0,0.4088486386148342,0.17787005745706533
1327,4245733376.0,0.1648,25409331200.0,29526859776.0,21523030016.0,0.13945027027042023,25768763392.0,0.3924877107440357,0.17467441587293775
1328,4467650560.0,0.2601,14502903808.0,19728982016.0,12711194624.0,0.26489345490617333,17178845184.0,0.2616534412973651,0.3318036559884307
1336,5494775808.0,0.0816,34355539968.0,34355539968.0,54960316416.0,0.0,60455092224.0,0.9208001326592069,0.0
1338,3573506048.0,0.4161,6297427968.0,9931096064.0,5015412736.0,0.36588792139187587,8588918784.0,0.13081904707717404,0.4583086057857999
1343,4275027968.0,0.49770000000000003,5449113600.0,9931096064.0,4313890816.0,0.45130793571185823,8588918784.0,0.13081904707717404,0.5653051076661253
1357,3876196352.0,0.057600000000000005,34355539968.0,34355539968.0,57268359168.0,0.0,61144555520.0,0.9313014464619906,0.0
1359,2920677376.0,0.0434,34355539968.0,34355539968.0,61756530688.0,0.0,64677208064.0,0.9851077812385793,0.0
1366,7230300160.0,0.26940000000000003,23403450368.0,30735253504.0,19612639232.0,0.23854702011960993,26842939392.0,0.4088486386148342,0.2988022993201849
1367,5933092864.0,0.23020000000000002,23640072192.0,29526859776.0,19835670528.0,0.19937059438961724,25768763392.0,0.3924877107440357,0.24973018732566596
1368,2601623552.0,0.0386,34355539968.0,34355539968.0,62454149120.0,0.0,65055772672.0,0.9908737527794861,0.0
1369,6009622528.0,0.23320000000000002,23574114304.0,29526859776.0,19759140864.0,0.20160442109859944,25768763392.0,0.3924877107440357,0.25252826275998513
1373,5213720576.0,0.607,4417634304.0,9931096064.0,3375198208.0,0.5551715263319399,8588918784.0,0.13081904707717404,0.6954039019305419
1389,8480256000.0,0.3159,21973557248.0,30735253504.0,18362683392.0,0.28506991994908126,26842939392.0,0.4088486386148342,0.35707655247630693
1400,4030242816.0,0.4692,6948106240.0,11004837888.0,4558675968.0,0.36863165902912387,8588918784.0,0.13081904707717404,0.46174539201909665
1401,4440064000.0,0.0659,34355539968.0,34355539968.0,56452534272.0,0.0,60892598272.0,0.9274638496798498,0.0
1412,5684850688.0,0.22060000000000002,23855702016.0,29526859776.0,20083912704.0,0.1920677580692013,25768763392.0,0.3924877107440357,0.24058270653548416
1421,6086004736.0,0.23620000000000002,23496568832.0,29526859776.0,19682758656.0,0.20423068994629545,25768763392.0,0.3924877107440357,0.25581790842368307
1425,5944172544.0,0.23070000000000002,23622836224.0,29526859776.0,19824590848.0,0.19995433299679577,25768763392.0,0.3924877107440357,0.25046137414971203
1429,6254137344.0,0.09290000000000001,34355539968.0,34355539968.0,51915182080.0,0.0,58169319424.0,0.8859852011118319,0.0
1431,2393243648.0,0.035500000000000004,34355539968.0,34355539968.0,62864216064.0,0.0,65257459712.0,0.9939456768533016,0.0
1440,6963023872.0,0.2702,22798794752.0,29526859776.0,18805739520.0,0.2278625317775479,25768763392.0,0.3924877107440357,0.28541898527976195
1447,9207685120.0,0.536,9881722880.0,19728982016.0,7971160064.0,0.4991265706468775,17178845184.0,0.2616534412973651,0.6252023893918495
1466,6074929152.0,0.23570000000000002,23513452544.0,29526859776.0,19693834240.0,0.20365888135818,25768763392.0,0.3924877107440357,0.2551016650565924
1473,7301459968.0,0.272,23111716864.0,30735253504.0,19541479424.0,0.24803884044775637,26842939392.0,0.4088486386148342,0.3106916858963079
1474,8612737024.0,0.5014000000000001,10310496256.0,19728982016.0,8566108160.0,0.4773933978125027,17178845184.0,0.2616534412973651,0.5979795718057063
1483,5718495232.0,0.22190000000000001,23682945024.0,29526859776.0,20050268160.0,0.19791860009272122,25768763392.0,0.3924877107440357,0.24791142960530213
1494,8873234432.0,0.3306,21530447872.0,30735253504.0,17969704960.0,0.29948689477384827,26842939392.0,0.4088486386148342,0.37513515251550095
1499,9434574848.0,0.5492,9371975680.0,19728982016.0,7744270336.0,0.5249640517488725,17178845184.0,0.2616534412973651,0.6575662342977591
1503,4214956032.0,0.4907,5508972544.0,9931096064.0,4373962752.0,0.4452805099761443,8588918784.0,0.13081904707717404,0.5577551970954129
1505,6401163264.0,0.7453000000000001,2411859968.0,10929037312.0,2187755520.0,0.7793163387454267,8588918784.0,0.13081904707717404,0.9761660983992274
1508,4972859392.0,0.07390000000000001,34355539968.0,34355539968.0,55703744512.0,0.0,60676603904.0,0.9241740086525445,0.0
1510,4023836672.0,0.4685,6871994368.0,11004837888.0,4565082112.0,0.37554787831146286,8588918784.0,0.13081904707717404,0.4704085990594918
1513,4570644480.0,0.2661,14204542976.0,19728982016.0,12608200704.0,0.2800164263680578,17178845184.0,0.2616534412973651,0.35074658238968637
1520,6994829312.0,0.27140000000000003,22765559808.0,29526859776.0,18773934080.0,0.2289881152040325,25768763392.0,0.3924877107440357,0.28682888306738324
1524,7810789376.0,0.291,22366171136.0,30735253504.0,19032150016.0,0.27229586269431016,26842939392.0,0.4088486386148342,0.3410758592902866
1533,7378710528.0,0.27490000000000003,22826868736.0,30735253504.0,19464228864.0,0.25730663867700887,26842939392.0,0.4088486386148342,0.3223004639860433
1543,9266397184.0,0.5394,9468719104.0,19728990208.0,7912456192.0,0.5200606313768413,17178853376.0,0.2616535660708856,0.6514242448444357
1550,5750423552.0,0.2232,23828246528.0,29526859776.0,20018339840.0,0.19299760595036053,25768763392.0,0.3924877107440357,0.2417474273723618
1562,5575647232.0,0.0828,34355539968.0,34355539968.0,54853996544.0,0.0,60429643776.0,0.9204125237178866,0.0
1565,3167649792.0,0.047,34355539968.0,34355539968.0,58292719616.0,0.0,61460369408.0,0.9361116528361458,0.0
1572,8558379008.0,0.31880000000000003,21638647808.0,30735253504.0,18284560384.0,0.2959665094291848,26842939392.0,0.4088486386148342,0.3707255428924124
1574,7277543424.0,0.2711,23079157760.0,30735253504.0,19565395968.0,0.24909818111646964,26842939392.0,0.4088486386148342,0.3120186084770897
1592,6115778560.0,0.2373,23473336320.0,29526859776.0,19652984832.0,0.20501751631984988,25768763392.0,0.3924877107440357,0.25680348153822435
1593,4246417408.0,0.1648,25410490368.0,29526859776.0,21522345984.0,0.13941101218443364,25768763392.0,0.3924877107440357,0.1746252414738871
1594,3177455616.0,0.1184,27552546816.0,30735253504.0,23665483776.0,0.10355231615661775,26842939392.0,0.4088486386148342,0.12970889408726904
1595,9426276352.0,0.5487000000000001,9770958848.0,19728982016.0,7752568832.0,0.5047408507911937,17178845184.0,0.2616534412973651,0.6322347967357274
1602,9318432768.0,0.5424,9519742976.0,19728990208.0,7860420608.0,0.5174743929803465,17178853376.0,0.2616535660708856,0.6481847410389581
1607,3751579648.0,0.4368,7206887424.0,11004837888.0,4837339136.0,0.34511643902918343,8588918784.0,0.13081904707717404,0.4322903948387542
1616,6329716736.0,0.094,34355539968.0,34355539968.0,53672632320.0,0.0,60002349056.0,0.9139043368905017,0.0
1619,4367896576.0,0.5086,5566062592.0,9931096064.0,4221022208.0,0.43953189495600065,8588918784.0,0.13081904707717404,0.5505545228423276
1624,8133136384.0,0.47340000000000004,10768936960.0,19728982016.0,9045708800.0,0.4541564815018584,17178845184.0,0.2616534412973651,0.5688731758454892
1630,8295456768.0,0.4829,10990657536.0,19728982016.0,8883388416.0,0.4429181633858913,17178845184.0,0.2616534412973651,0.5547961385726744
1633,5442383872.0,0.2112,23943397376.0,29526859776.0,20326379520.0,0.18909773820710685,25768763392.0,0.3924877107440357,0.23686248079812025
1638,8811900928.0,0.32830000000000004,21544087552.0,30735253504.0,18031038464.0,0.2990431151252365,26842939392.0,0.4088486386148342,0.3745792772866668
1639,8830763008.0,0.329,21543559168.0,30735253504.0,18012176384.0,0.29906030658910165,26842939392.0,0.4088486386148342,0.3746008111919279
1641,4587941888.0,0.06810000000000001,34355539968.0,34355539968.0,56253100032.0,0.0,60841041920.0,0.9266785875288117,0.0
1650,3189796864.0,0.047400000000000005,34355539968.0,34355539968.0,58258952192.0,0.0,61448749056.0,0.935934661597368,0.0
1660,5452353536.0,0.2116,23931465728.0,29526859776.0,20316409856.0,0.18950183292258005,25768763392.0,0.3924877107440357,0.2373686469621997
1664,6255276032.0,0.09290000000000001,34355539968.0,34355539968.0,51962056704.0,0.0,58217332736.0,0.8867164987152695,0.0
1667,10572652544.0,0.6154000000000001,7613153280.0,19728990208.0,6606200832.0,0.6141133834151884,17178853376.0,0.2616535660708856,0.7692340525391957
1671,6117711872.0,0.7123,2806091776.0,10862071808.0,2471206912.0,0.7416614596551192,8588918784.0,0.13081904707717404,0.9289998648945461
1680,5682089984.0,0.2205,23866679296.0,29526859776.0,20086673408.0,0.19169598538211985,25768763392.0,0.3924877107440357,0.24011702671408594
1698,9186119680.0,0.5347000000000001,9512534016.0,19728990208.0,7992733696.0,0.5178397923203024,17178853376.0,0.2616535660708856,0.6486424376511152
1699,7911137280.0,0.4605,10985934848.0,19728982016.0,9267707904.0,0.44315754157561094,17178845184.0,0.2616534412973651,0.555095981989119
1701,4056199168.0,0.060200000000000004,34355539968.0,34355539968.0,57014861824.0,0.0,61071060992.0,0.9301820408231509,0.0
1708,3750563840.0,0.43670000000000003,7209635840.0,11004837888.0,4838354944.0,0.3448666928695424,8588918784.0,0.13081904707717404,0.4319775645769899
1713,6273687552.0,0.0932,34355539968.0,34355539968.0,52036022272.0,0.0,58309709824.0,0.888123507318778,0.0
1719,9334824960.0,0.5434,9683845120.0,19728990208.0,7844028416.0,0.5091565752780772,17178853376.0,0.2616535660708856,0.6377659017949466
1724,5121642496.0,0.5963,4508450816.0,9931096064.0,3467276288.0,0.5460268648147476,8588918784.0,0.13081904707717404,0.6839493640097924
1742,7578349568.0,0.2823,23101681664.0,30735253504.0,19264589824.0,0.2483653449940323,26842939392.0,0.4088486386148342,0.3111006631667715
1748,8037908480.0,0.46790000000000004,10677612544.0,19728982016.0,9140936704.0,0.4587854286987252,17178845184.0,0.2616534412973651,0.5746713621534213
1753,7711084544.0,0.2873,22910464000.0,30735253504.0,19131854848.0,0.2545867891729493,26842939392.0,0.4088486386148342,0.3188935998583322
1772,4668518400.0,0.5436,5104877568.0,9931096064.0,3920400384.0,0.4859703767739125,8588918784.0,0.13081904707717404,0.6087230345980945
1780,9338531840.0,0.5436,9505816576.0,19728982016.0,7840313344.0,0.518180078004487,17178845184.0,0.2616534412973651,0.6490686770768229
1784,7827726336.0,0.2916,22723596288.0,30735253504.0,19015213056.0,0.2606667036260929,26842939392.0,0.4088486386148342,0.3265092574228594
1785,9520648192.0,0.5542,9867489280.0,19728990208.0,7658205184.0,0.4998482347059615,17178853376.0,0.2616535660708856,0.6261063406551389
1786,5435158528.0,0.2109,23948283904.0,29526859776.0,20333604864.0,0.18893224387289476,25768763392.0,0.3924877107440357,0.23665518377314698
1787,6246866944.0,0.09280000000000001,34355539968.0,34355539968.0,52031668224.0,0.0,58278535168.0,0.8876486816866536,0.0
1803,6281863168.0,0.234,24163299328.0,30735253504.0,20561076224.0,0.2138246289442416,26842939392.0,0.4088486386148342,0.26783520811867195
1808,8800755712.0,0.5123,9846542336.0,19728982016.0,8378089472.0,0.5009097616889429,17178845184.0,0.2616534412973651,0.6274360017976097
1810,6668984320.0,0.38820000000000005,12213407744.0,19728990208.0,10509869056.0,0.3809410610864651,17178853376.0,0.2616535660708856,0.47716406141243445
1813,4923097088.0,0.0731,34355539968.0,34355539968.0,55780483072.0,0.0,60703580160.0,0.9245848878554314,0.0
1814,2238672896.0,0.0834,28432355328.0,30735253504.0,24604266496.0,0.07492692961521508,26842939392.0,0.4088486386148342,0.09385293867348324
1828,6257664000.0,0.09290000000000001,34355539968.0,34355539968.0,53877665792.0,0.0,60135329792.0,0.9159297854481884,0.0
1841,8105037824.0,0.4718,10635628544.0,19728982016.0,9073807360.0,0.46091346551106305,17178845184.0,0.2616534412973651,0.5773369259162624
1852,6318170112.0,0.09380000000000001,34355539968.0,34355539968.0,53715668992.0,0.0,60033839104.0,0.914383966303164,0.0
1859,6084501504.0,0.2361,23519731712.0,29526859776.0,19684261888.0,0.2034462218323233,25768763392.0,0.3924877107440357,0.25483528924830745
1876,6332542976.0,0.0941,34355539968.0,34355539968.0,53574082560.0,0.0,59906625536.0,0.9124463583038837,0.0
1881,2536108032.0,0.2953,7362330624.0,9931096064.0,6052810752.0,0.2586588049743791,8588918784.0,0.13081904707717404,0.32399417786482027
1884,6005755904.0,0.2331,23582982144.0,29526859776.0,19763007488.0,0.20130408980474446,25768763392.0,0.3924877107440357,0.2521520699191914
1885,6883295232.0,0.2564,23713308672.0,30735253504.0,19959644160.0,0.22846549260074067,26842939392.0,0.4088486386148342,0.2861742497147553
1887,6486937600.0,0.2417,23961657344.0,30735253504.0,20356001792.0,0.22038523804980037,26842939392.0,0.4088486386148342,0.27605298038302045
1910,7034806272.0,0.2621,23445520384.0,30735253504.0,19808133120.0,0.23717823310132413,26842939392.0,0.4088486386148342,0.2970877664447026
1911,5546545152.0,0.2152,23869001728.0,29526859776.0,20222218240.0,0.19161733048899487,25768763392.0,0.3924877107440357,0.2400185041548574
1912,8033271808.0,0.4676,11253837824.0,19728982016.0,9145573376.0,0.4295783829660722,17178845184.0,0.2616534412973651,0.538086824577179
1914,3928207360.0,0.058300000000000005,34355539968.0,34355539968.0,57207246848.0,0.0,61135454208.0,0.9311628230807556,0.0
1920,4684582912.0,0.06960000000000001,34355539968.0,34355539968.0,56125988864.0,0.0,60810571776.0,0.9262144924194472,0.0
1922,6298177536.0,0.0935,34355539968.0,34355539968.0,53828493312.0,0.0,60126670848.0,0.9157978998370583,0.0
1924,6131912704.0,0.7139,2650845184.0,10862071808.0,2457006080.0,0.7559539993053966,8588918784.0,0.13081904707717404,0.9469025983199583
1925,6209142784.0,0.7229,2542190592.0,10862071808.0,2379776000.0,0.7659571178559456,8588918784.0,0.13081904707717404,0.959432433409819
1929,5278498816.0,0.6146,4663480320.0,9931096064.0,3310419968.0,0.5304163518360263,8588918784.0,0.13081904707717404,0.6643957465750799
1942,2802786304.0,0.041600000000000005,34355539968.0,34355539968.0,61989249024.0,0.0,64792035328.0,0.9868567316749186,0.0
1947,5688680448.0,0.0845,34355539968.0,34355539968.0,54683975680.0,0.0,60372656128.0,0.919544536722781,0.0
1956,4344164352.0,0.5058,6500470784.0,11004837888.0,4244754432.0,0.4093079016558431,8588918784.0,0.13081904707717404,0.512696163982105
1981,3601584128.0,0.4193,6105153536.0,9931096064.0,4987334656.0,0.3852487684485256,8588918784.0,0.13081904707717404,0.48255986499001335
1998,4299636736.0,0.5006,5403348992.0,9931096064.0,4289282048.0,0.45591614891461796,8588918784.0,0.13081904707717404,0.5710773227206325
1999,4035731456.0,0.46990000000000004,6942986240.0,11004837888.0,4553187328.0,0.36909690895393954,8588918784.0,0.13081904707717404,0.46232816076306904
2000,3100528640.0,0.0461,34355539968.0,34355539968.0,58408767488.0,0.0,61509296128.0,0.9368568626871151,0.0
2003,6006304768.0,0.2331,23582339072.0,29526859776.0,19762458624.0,0.20132586902559213,25768763392.0,0.3924877107440357,0.2521793504161912
2020,5767421952.0,0.0857,34355539968.0,34355539968.0,54562406400.0,0.0,60329828352.0,0.918892220757797,0.0
2021,3948175360.0,0.4597,6889746432.0,11004837888.0,4640743424.0,0.3739347637721422,8588918784.0,0.13081904707717404,0.468388023270391
2031,2999414784.0,0.0446,34355539968.0,34355539968.0,58595581952.0,0.0,61594996736.0,0.9381621808714458,0.0
2037,4466364416.0,0.52,5398749184.0,9931096064.0,4122554368.0,0.45637932115364943,8588918784.0,0.13081904707717404,0.5716574889701814
2045,3755405312.0,0.0558,34355539968.0,34355539968.0,57427030016.0,0.0,61182435328.0,0.9318783992206147,0.0
2054,9165815808.0,0.5336000000000001,10180304896.0,19728982016.0,8013029376.0,0.4839923880642256,17178845184.0,0.2616534412973651,0.6062454200205263
2063,5193445376.0,0.6047,4437655552.0,9931096064.0,3395473408.0,0.5531555103885862,8588918784.0,0.13081904707717404,0.6928786547107771
2064,2931924992.0,0.043500000000000004,34355539968.0,34355539968.0,58415271936.0,0.0,61347196928.0,0.9343879066509402,0.0
2065,7122460672.0,0.26530000000000004,23354916864.0,30735253504.0,19720478720.0,0.24012610271912982,26842939392.0,0.4088486386148342,0.3007802469437455
2071,9001631744.0,0.33530000000000004,21398827008.0,30735253504.0,17841307648.0,0.30376930174937133,26842939392.0,0.4088486386148342,0.38049926500900216
2073,3169640448.0,0.11810000000000001,27556147200.0,30735253504.0,23673298944.0,0.10343517432144356,26842939392.0,0.4088486386148342,0.12956216305839646
2079,3094278144.0,0.1153,27344863232.0,30735253504.0,23748661248.0,0.11030949432575077,26842939392.0,0.4088486386148342,0.13817288736138633
2088,8876187648.0,0.3307,21584953344.0,30735253504.0,17966751744.0,0.2977135086525038,26842939392.0,0.4088486386148342,0.37291382168364
2090,4309569536.0,0.5018,6545997824.0,11004837888.0,4279349248.0,0.40517089932438266,8588918784.0,0.13081904707717404,0.507514184310703
2097,9495568384.0,0.5527000000000001,9342783488.0,19728982016.0,7683276800.0,0.5264437120768268,17178845184.0,0.2616534412973651,0.6594196462916876
2100,3783495680.0,0.4405,7023304704.0,11004837888.0,4805423104.0,0.36179844033337205,8588918784.0,0.13081904707717404,0.45318615092262626
