,cores,user_pct,idle_pct,system_pct,host
2608,4,0.037175,0.924875,0.037925,QASERVER
2610,4,0.00275,0.991375,0.00585,DEVELOP
2613,4,0.01485,0.973025,0.012125,QASERVER
2619,8,0.0181625,0.9541,0.027737500000000002,PRODUCCION
2622,16,0.0048125,0.9938125,0.0013125,PRUEBAS
2625,4,0.028525000000000002,0.9566250000000001,0.01485,DEVELOP
2626,8,0.022475000000000002,0.932575,0.044950000000000004,PRODUCCION
2641,4,0.020675000000000002,0.9649,0.014425,DEVELOP
2650,8,0.0119,0.96685,0.02125,PRODUCCION
2661,16,0.0050625,0.99368125,0.00125,PRUEBAS
2665,4,0.0019500000000000001,0.992575,0.005475,DEVELOP
2666,4,0.058600000000000006,0.8956999999999999,0.045700000000000005,DEVELOP
2668,4,0.01955,0.964025,0.016425000000000002,PREPRODUCCION
2692,4,0.030125000000000002,0.956575,0.013300000000000001,DEVELOP
2694,16,0.0013125,0.997375,0.00125,PRUEBAS
2697,4,0.0019500000000000001,0.9914000000000001,0.0066500000000000005,DEVELOP
2701,16,0.0068125,0.99175,0.001375,PRUEBAS
2708,4,0.032075,0.942875,0.025050000000000003,QASERVER
2712,4,0.0007750000000000001,0.99415,0.0050750000000000005,QASERVER
2717,4,0.0129,0.977325,0.0098,PREPRODUCCION
2721,4,0.01955,0.96795,0.0125,PREPRODUCCION
2725,4,0.030475000000000002,0.949975,0.01955,PREPRODUCCION
2730,8,0.010975,0.9713875,0.0176375,PRODUCCION
2732,4,0.022675,0.931925,0.0454,DEVELOP
2742,4,0.0066500000000000005,0.98165,0.0117,QASERVER
2748,8,0.014475,0.9581500000000001,0.027375,PRODUCCION
2752,4,0.004675,0.9863500000000001,0.008975,QASERVER
2764,4,0.0375,0.9457,0.016800000000000002,DEVELOP
2774,4,0.026575,0.9566250000000001,0.016800000000000002,PREPRODUCCION
2788,4,0.008225,0.9824,0.0094,DEVELOP
2789,4,0.0035250000000000004,0.993725,0.00275,QASERVER
2795,4,0.002725,0.98945,0.0078000000000000005,QASERVER
2801,4,0.005475,0.98555,0.008975,PREPRODUCCION
2813,16,0.00125,0.9976875,0.0009375,PRUEBAS
2816,8,0.013675000000000001,0.96035,0.025975,PRODUCCION
2822,4,0.284725,0.586175,0.1291,PREPRODUCCION
2823,4,0.0039250000000000005,0.9902,0.005875,DEVELOP
2834,4,0.001975,0.991375,0.0066500000000000005,PREPRODUCCION
2842,16,0.001375,0.997375,0.0011875,PRUEBAS
2844,4,0.015600000000000001,0.9762,0.008175,QASERVER
2846,4,0.001175,0.99335,0.005475,PREPRODUCCION
2851,8,0.0150375,0.96895,0.016012500000000002,PRODUCCION
2870,4,0.017575,0.973825,0.0086,QASERVER
2877,16,0.0013125,0.997375,0.0013125,PRUEBAS
2883,16,0.0013125,0.9975,0.0011875,PRUEBAS
2890,4,0.007425,0.891625,0.100925,PREPRODUCCION
2900,4,0.028575,0.93425,0.037175,QASERVER
2901,8,0.0086,0.9701125,0.0212875,PRODUCCION
2906,4,0.03205,0.95585,0.012100000000000001,DEVELOP
2908,8,0.01035,0.9712875,0.0183625,PRODUCCION
2916,8,0.00995,0.9678,0.02225,PRODUCCION
2926,4,0.01525,0.976925,0.007825,QASERVER
2934,4,0.03945,0.9332,0.027350000000000003,DEVELOP
2945,4,0.0047,0.991425,0.0039000000000000003,QASERVER
2952,4,0.008975,0.97695,0.014075,QASERVER
2954,16,0.0070625,0.99143125,0.0014375,PRUEBAS
2956,4,0.016800000000000002,0.9675750000000001,0.015625,PREPRODUCCION
2962,4,0.040225000000000004,0.921875,0.0379,DEVELOP
2972,4,0.00235,0.99025,0.007425,DEVELOP
2974,4,0.06925,0.87675,0.053975,DEVELOP
2978,8,0.0056625,0.9757750000000001,0.018562500000000003,PRODUCCION
2980,4,0.04095,0.907575,0.051475,DEVELOP
2981,8,0.023987500000000002,0.940125,0.0358875,PRODUCCION
2983,4,0.007425,0.9754,0.017175,DEVELOP
2991,4,0.016800000000000002,0.969525,0.013675000000000001,QASERVER
2997,4,0.007050000000000001,0.982775,0.010175,PREPRODUCCION
3010,16,0.007125,0.99136875,0.0014375,PRUEBAS
3013,16,0.003375,0.9950625,0.0015625,PRUEBAS
3014,16,0.0070625,0.99124375,0.0016250000000000001,PRUEBAS
3025,16,0.0013125,0.99725,0.001375,PRUEBAS
3028,16,0.001,0.99775,0.0011875,PRUEBAS
3032,4,0.040175,0.2184,0.741425,PREPRODUCCION
3039,4,0.034,0.95115,0.01485,DEVELOP
3048,4,0.016,0.973875,0.010125,QASERVER
3058,4,0.014450000000000001,0.977725,0.007825,QASERVER
3062,8,0.0072125,0.9805,0.012275000000000001,PRODUCCION
3077,16,0.0015625,0.9970625,0.001375,PRUEBAS
3082,4,0.001975,0.99255,0.005475,QASERVER
3084,4,0.017975,0.9757750000000001,0.00625,DEVELOP
3088,8,0.01055,0.9595625,0.0298875,PRODUCCION
3091,4,0.01485,0.9757750000000001,0.009375,QASERVER
3092,4,0.0015500000000000002,0.9922,0.00625,PREPRODUCCION
3099,4,0.0039000000000000003,0.9918,0.0043,DEVELOP
3102,4,0.030475000000000002,0.948825,0.0207,PREPRODUCCION
3110,4,0.016800000000000002,0.9746,0.0086,QASERVER
3121,8,0.0043,0.9849375,0.010775,PRODUCCION
3144,16,0.0013125,0.9975,0.0011875,PRUEBAS
3149,8,0.010150000000000001,0.9699625000000001,0.019887500000000002,PRODUCCION
3152,4,0.0152,0.977375,0.007425,QASERVER
3156,4,0.010150000000000001,0.9758,0.01405,QASERVER
3175,4,0.006625000000000001,0.98165,0.011725000000000001,DEVELOP
3177,16,0.001,0.9976875,0.00125,PRUEBAS
3188,4,0.00235,0.992975,0.004675,QASERVER
3198,4,0.00235,0.992975,0.004675,QASERVER
3202,8,0.16875,0.76445,0.0668,PRODUCCION
3205,4,0.015225,0.974225,0.01055,QASERVER
3206,4,0.007425,0.976575,0.016,DEVELOP
3216,4,0.046075000000000005,0.86915,0.084775,PREPRODUCCION
3217,4,0.007825,0.983575,0.0086,PREPRODUCCION
3221,8,0.0013625,0.99455,0.0040875,PRODUCCION
3229,16,0.0050625,0.993625,0.00125,PRUEBAS
3235,4,0.033525,0.9497,0.016775,DEVELOP
3238,4,0.01405,0.97735,0.0086,QASERVER
3239,4,0.017175,0.9727,0.010125,PREPRODUCCION
3244,16,0.00125,0.9975,0.00125,PRUEBAS
3253,4,0.028125,0.9496249999999999,0.02225,PREPRODUCCION
3254,4,0.020325,0.961325,0.01835,PREPRODUCCION
3257,4,0.00585,0.984375,0.009775,PREPRODUCCION
3267,4,0.00625,0.982425,0.011325,QASERVER
3276,4,0.034375,0.949225,0.0164,DEVELOP
3282,16,0.001375,0.9973125,0.00125,PRUEBAS
3291,4,0.0086,0.98475,0.0066500000000000005,PREPRODUCCION
3297,8,0.0130875,0.9652499999999999,0.021675,PRODUCCION
3300,16,0.0072562500000000005,0.99099375,0.0016875,PRUEBAS
3307,16,0.0009375,0.9980625,0.001,PRUEBAS
3312,4,0.002725,0.9926,0.004675,QASERVER
3317,4,0.025400000000000002,0.9480500000000001,0.02655,DEVELOP
3320,16,0.0069375,0.99143125,0.0015,PRUEBAS
3331,4,0.0164,0.976175,0.007425,QASERVER
3339,4,0.04095,0.935275,0.0238,DEVELOP
3345,4,0.022275,0.946025,0.0317,QASERVER
3362,8,0.097225,0.8812625,0.0215125,PRODUCCION
3364,16,0.00513125,0.99343125,0.001375,PRUEBAS
3372,4,0.016025,0.9734,0.010575000000000001,QASERVER
3374,4,0.021500000000000002,0.9613,0.0172,PREPRODUCCION
3376,4,0.0039000000000000003,0.983975,0.012125,QASERVER
3412,4,0.02695,0.949225,0.02385,PREPRODUCCION
3420,4,0.001575,0.9953000000000001,0.003125,QASERVER
3421,4,0.0023250000000000002,0.9917750000000001,0.005875,DEVELOP
3428,4,0.01565,0.97495,0.0094,QASERVER
3442,4,0.007025,0.987125,0.00585,DEVELOP
3445,16,0.0030625,0.99561875,0.0013125,PRUEBAS
3455,4,0.034375,0.93475,0.030875000000000003,QASERVER
3461,4,0.015275,0.97455,0.010175,PREPRODUCCION
3463,8,0.012475,0.9649125000000001,0.0226125,PRODUCCION
3472,4,0.0371,0.948825,0.014075,DEVELOP
3484,4,0.00275,0.991825,0.00545,DEVELOP
3485,4,0.0043,0.991425,0.0043,DEVELOP
3487,8,0.0580125,0.9165875,0.025400000000000002,PRODUCCION
3490,4,0.0023250000000000002,0.995325,0.00235,DEVELOP
3501,4,0.003125,0.992575,0.0043,DEVELOP
3502,4,0.0008,0.996875,0.0023250000000000002,QASERVER
3504,8,0.009975000000000001,0.951875,0.03815,PRODUCCION
3505,4,0.014825000000000001,0.976975,0.0082,QASERVER
3512,4,0.0164,0.97345,0.010150000000000001,PREPRODUCCION
3513,4,0.03825,0.937975,0.0238,PREPRODUCCION
3521,16,0.00669375,0.99143125,0.001875,PRUEBAS
3522,4,0.0019500000000000001,0.988275,0.009775,DEVELOP
3523,8,0.0041125,0.9826,0.0132875,PRODUCCION
3526,8,0.0859,0.9029375,0.0111625,PRODUCCION
3528,4,0.0035250000000000004,0.9737750000000001,0.022675,DEVELOP
3537,4,0.0297,0.95935,0.01095,DEVELOP
3538,4,0.030475000000000002,0.689825,0.2797,PREPRODUCCION
3539,8,0.0135125,0.9579375,0.0285625,PRODUCCION
3545,16,0.00700625,0.99130625,0.0016875,PRUEBAS
3550,16,0.0010625,0.997625,0.00125,PRUEBAS
3575,4,0.013675000000000001,0.9797,0.006625000000000001,DEVELOP
3592,4,0.0039000000000000003,0.9922,0.0039000000000000003,QASERVER
3596,4,0.03365,0.9182250000000001,0.048125,DEVELOP
3606,8,0.0070375,0.9732375,0.019725,PRODUCCION
3611,16,0.001,0.997875,0.0010625,PRUEBAS
3616,16,0.00681875,0.99174375,0.0014375,PRUEBAS
3620,4,0.002725,0.99415,0.003125,PREPRODUCCION
3626,4,0.005475,0.98475,0.009775,PREPRODUCCION
3645,4,0.004675,0.990625,0.0047,DEVELOP
3661,4,0.0007750000000000001,0.995325,0.0039000000000000003,QASERVER
3668,8,0.008212500000000001,0.9689375,0.022850000000000002,PRODUCCION
3673,8,0.0066500000000000005,0.975575,0.017775,PRODUCCION
3675,4,0.0328,0.9359500000000001,0.03125,QASERVER
3676,8,0.0058625000000000005,0.98125,0.012887500000000001,PRODUCCION
3683,4,0.0043,0.99065,0.0050750000000000005,QASERVER
3685,4,0.0019500000000000001,0.990625,0.007425,DEVELOP
3694,4,0.0050750000000000005,0.9879,0.007025,PREPRODUCCION
3698,4,0.015625,0.975,0.009375,QASERVER
3705,4,0.016425000000000002,0.9484250000000001,0.03515,QASERVER
3706,4,0.01365,0.97775,0.008575000000000001,QASERVER
3708,4,0.0039000000000000003,0.99105,0.0050750000000000005,DEVELOP
3710,4,0.012525000000000001,0.891225,0.09625,PREPRODUCCION
3721,4,0.031650000000000005,0.94295,0.025400000000000002,PREPRODUCCION
3722,4,0.006625000000000001,0.985925,0.007425,PREPRODUCCION
3727,4,0.031650000000000005,0.948825,0.019525,DEVELOP
3729,4,0.0066500000000000005,0.98125,0.012100000000000001,PREPRODUCCION
3744,4,0.017975,0.9625,0.019525,PREPRODUCCION
3746,4,0.0145,0.976475,0.009025,QASERVER
3754,8,0.0039125,0.9847375,0.0113375,PRODUCCION
3768,4,0.071075,0.83165,0.097275,DEVELOP
3777,4,0.017575,0.967625,0.0148,QASERVER
3782,16,0.000875,0.9979375,0.0010625,PRUEBAS
3784,4,0.037950000000000005,0.9292,0.032850000000000004,QASERVER
3787,8,0.0107375,0.9736375,0.015625,PRODUCCION
3791,4,0.0246,0.9629,0.0125,QASERVER
3796,4,0.0019500000000000001,0.9957,0.00235,QASERVER
3800,4,0.01365,0.976575,0.00975,PREPRODUCCION
3808,4,0.00235,0.992575,0.0050750000000000005,PREPRODUCCION
3811,4,0.01525,0.9746,0.010150000000000001,QASERVER
3815,4,0.016775,0.82255,0.160675,DEVELOP
3816,4,0.029300000000000003,0.951175,0.019525,DEVELOP
3836,16,0.006875,0.99161875,0.0014375,PRUEBAS
3837,16,0.001875,0.997125,0.0009375,PRUEBAS
3839,4,0.032375,0.9524250000000001,0.0152,DEVELOP
3847,4,0.01525,0.97695,0.0078000000000000005,QASERVER
3853,4,0.007025,0.984,0.008975,QASERVER
3861,4,0.057825,0.88515,0.057025,DEVELOP
3865,4,0.0050750000000000005,0.98205,0.012875000000000001,DEVELOP
3875,16,0.0014375,0.9971875,0.0013125,PRUEBAS
3880,4,0.050475,0.864225,0.085275,PREPRODUCCION
3882,4,0.0375,0.94415,0.01835,DEVELOP
3885,4,0.010925,0.976575,0.0125,PREPRODUCCION
3889,4,0.059375000000000004,0.8976500000000001,0.042975,DEVELOP
3896,4,0.002725,0.99065,0.0066500000000000005,QASERVER
3903,16,0.007,0.9914375,0.0015,PRUEBAS
3910,4,0.0035,0.989475,0.007025,QASERVER
3911,4,0.017175,0.97505,0.0078000000000000005,PREPRODUCCION
3918,4,0.002725,0.99455,0.002725,QASERVER
3919,4,0.0039000000000000003,0.991425,0.004675,DEVELOP
3933,4,0.001175,0.991,0.0078000000000000005,PREPRODUCCION
3936,4,0.0015500000000000002,0.9922,0.00625,DEVELOP
3940,8,0.016,0.957275,0.026725000000000002,PRODUCCION
3946,16,0.00275,0.995875,0.0013125,PRUEBAS
3950,4,0.020300000000000002,0.94845,0.03125,QASERVER
3953,8,0.042525,0.9098875,0.047587500000000005,PRODUCCION
3958,16,0.00125,0.997375,0.001375,PRUEBAS
3962,16,0.0009375,0.997875,0.0011875,PRUEBAS
3967,8,0.008400000000000001,0.9716750000000001,0.019925000000000002,PRODUCCION
3980,8,0.0049,0.9892375,0.005875,PRODUCCION
3987,4,0.030525,0.9472,0.022275,DEVELOP
3995,4,0.0039000000000000003,0.985575,0.010525000000000001,QASERVER
4000,4,0.001175,0.99375,0.0050750000000000005,QASERVER
4009,4,0.007425,0.980875,0.0117,DEVELOP
4024,4,0.0207,0.96835,0.01095,PREPRODUCCION
4026,4,0.005475,0.990225,0.0043,PREPRODUCCION
4028,16,0.00663125,0.99193125,0.0014375,PRUEBAS
4033,16,0.001375,0.9973125,0.0011875,PRUEBAS
4048,4,0.3121,0.33555,0.35235,DEVELOP
4050,4,0.023375,0.94155,0.035075,PREPRODUCCION
4064,4,0.0066500000000000005,0.981225,0.012125,PREPRODUCCION
4074,4,0.01835,0.967975,0.013675000000000001,PREPRODUCCION
4082,4,0.011725000000000001,0.9754,0.012875000000000001,DEVELOP
4086,4,0.001575,0.99255,0.005875,DEVELOP
4090,4,0.0187,0.964175,0.017125,QASERVER
4095,16,0.0011250000000000001,0.997375,0.0014375,PRUEBAS
4114,4,0.0008,0.994125,0.0050750000000000005,DEVELOP
4120,4,0.032075,0.955775,0.012150000000000001,DEVELOP
4122,4,0.023025,0.9653,0.011675000000000001,PREPRODUCCION
4141,4,0.00235,0.990625,0.007025,DEVELOP
4146,4,0.034425000000000004,0.95265,0.012925,DEVELOP
4148,8,0.008975,0.9713375,0.019700000000000002,PRODUCCION
4156,4,0.032425,0.955075,0.0125,DEVELOP
4170,4,0.019925000000000002,0.95,0.030075,QASERVER
4171,8,0.0033125000000000003,0.9875125,0.009175,PRODUCCION
4172,16,0.002625,0.996,0.00125,PRUEBAS
4174,4,0.013675000000000001,0.976175,0.010150000000000001,QASERVER
4177,4,0.016800000000000002,0.9625,0.0207,DEVELOP
4181,4,0.0415,0.917425,0.041100000000000005,DEVELOP
4182,8,0.011725000000000001,0.9679625000000001,0.0203125,PRODUCCION
4186,4,0.0039250000000000005,0.988275,0.0078000000000000005,DEVELOP
4197,4,0.0082,0.9879,0.0039000000000000003,PREPRODUCCION
4198,8,0.018175,0.9542875,0.027537500000000003,PRODUCCION
4199,4,0.00235,0.99105,0.006625000000000001,QASERVER
4217,16,0.0013125,0.997375,0.00125,PRUEBAS
4222,4,0.005475,0.987075,0.007425,QASERVER
4225,8,0.0089875,0.98085,0.0101625,PRODUCCION
4232,8,0.0181625,0.94845,0.0333875,PRODUCCION
4236,4,0.018375000000000002,0.968325,0.013300000000000001,QASERVER
4243,8,0.012700000000000001,0.961325,0.025975,PRODUCCION
4247,4,0.00625,0.978875,0.014875000000000001,PREPRODUCCION
4250,4,0.01955,0.954225,0.026225000000000002,PREPRODUCCION
4255,8,0.0117125,0.970325,0.0179625,PRODUCCION
4257,4,0.018725000000000002,0.97155,0.009725000000000001,QASERVER
4258,4,0.014450000000000001,0.970325,0.015225,DEVELOP
4259,4,0.016800000000000002,0.969125,0.014075,PREPRODUCCION
4262,16,0.0018125,0.9965625,0.0016250000000000001,PRUEBAS
4264,8,0.006825,0.97055,0.022625,PRODUCCION
4268,4,0.0066500000000000005,0.9879,0.00545,PREPRODUCCION
4269,4,0.001175,0.9953000000000001,0.0035250000000000004,QASERVER
4274,16,0.0071937500000000005,0.99118125,0.0015625,PRUEBAS
4279,8,0.0037125,0.987325,0.008975,PRODUCCION
4283,4,0.0391,0.942875,0.018000000000000002,DEVELOP
4290,4,0.0015500000000000002,0.993375,0.0050750000000000005,DEVELOP
4294,8,0.01035,0.9705125,0.0191375,PRODUCCION
4301,4,0.01875,0.965225,0.016025,QASERVER
4307,8,0.0105375,0.9678375,0.0216375,PRODUCCION
4311,4,0.016,0.9746250000000001,0.009375,QASERVER
4315,4,0.032475000000000004,0.95225,0.015275,DEVELOP
4319,4,0.00235,0.98985,0.007825,DEVELOP
4330,4,0.0039250000000000005,0.9843500000000001,0.011725000000000001,DEVELOP
4340,8,0.0107375,0.96895,0.0203125,PRODUCCION
4350,4,0.00275,0.98985,0.0074,DEVELOP
4372,16,0.00275,0.9959375,0.00125,PRUEBAS
4374,16,0.001375,0.9968125,0.00175,PRUEBAS
4375,16,0.0071312500000000004,0.99130625,0.0015625,PRUEBAS
4381,4,0.285875,0.58345,0.130675,PREPRODUCCION
4386,8,0.013312500000000001,0.9596875,0.027,PRODUCCION
4402,4,0.00235,0.992575,0.0050750000000000005,QASERVER
4406,8,0.0087875,0.976175,0.0150375,PRODUCCION
4411,4,0.0039000000000000003,0.9922,0.0039000000000000003,QASERVER
4421,16,0.00844375,0.98974375,0.00175,PRUEBAS
4423,16,0.0035625,0.99093125,0.005443750000000001,PRUEBAS
4430,8,0.0076125,0.9771625,0.015225,PRODUCCION
4434,16,0.0011875,0.997125,0.0016250000000000001,PRUEBAS
4437,4,0.010525000000000001,0.9852000000000001,0.004275,QASERVER
4440,16,0.0024375,0.996125,0.001375,PRUEBAS
4442,8,0.0111375,0.963475,0.0253875,PRODUCCION
4444,4,0.054,0.90295,0.043050000000000005,DEVELOP
4450,8,0.022062500000000002,0.9517625,0.026175,PRODUCCION
4467,4,0.005475,0.98595,0.008575000000000001,DEVELOP
4484,16,0.0016250000000000001,0.9969375,0.0014375,PRUEBAS
4491,8,0.011525,0.9636625,0.0248125,PRODUCCION
4494,4,0.002725,0.991825,0.005475,DEVELOP
4501,8,0.017400000000000002,0.952475,0.030125,PRODUCCION
4504,4,0.056175,0.8951,0.04875,DEVELOP
4516,4,0.003125,0.98945,0.007425,DEVELOP
4525,16,0.0015625,0.9971875,0.00125,PRUEBAS
4536,4,0.03125,0.939825,0.028925000000000003,QASERVER
4569,4,0.03325,0.9546,0.012150000000000001,DEVELOP
4576,4,0.014825000000000001,0.9777750000000001,0.0074,QASERVER
4584,8,0.013675000000000001,0.959175,0.02715,PRODUCCION
4586,8,0.013275,0.967975,0.01875,PRODUCCION
4587,16,0.0008125000000000001,0.9979375,0.0011875,PRUEBAS
4592,4,0.0039000000000000003,0.9898750000000001,0.00625,DEVELOP
4596,8,0.0103625,0.974375,0.0152625,PRODUCCION
4610,4,0.0086,0.9789,0.0125,QASERVER
4614,16,0.0053750000000000004,0.9931875,0.001375,PRUEBAS
4626,16,0.001,0.9979375,0.0010625,PRUEBAS
4628,16,0.001,0.99775,0.00125,PRUEBAS
4631,4,0.016800000000000002,0.9757750000000001,0.007425,QASERVER
4636,8,0.0142875,0.9591125,0.026600000000000002,PRODUCCION
4644,4,0.021500000000000002,0.9363,0.0422,PREPRODUCCION
4649,16,0.008125,0.99025,0.0015625,PRUEBAS
4661,16,0.0011250000000000001,0.9975625,0.00125,PRUEBAS
4663,4,0.0098,0.978875,0.01135,PREPRODUCCION
4669,4,0.017975,0.9621,0.019925000000000002,PREPRODUCCION
4678,16,0.000875,0.998125,0.001,PRUEBAS
4680,4,0.0004,0.9949250000000001,0.004675,QASERVER
4681,4,0.002725,0.9918,0.005475,DEVELOP
4685,4,0.015275,0.978475,0.00625,QASERVER
4686,4,0.032825,0.955075,0.012100000000000001,DEVELOP
4704,16,0.0066875,0.9915625,0.0016875,PRUEBAS
4709,4,0.0086,0.983575,0.007825,PREPRODUCCION
4714,4,0.00625,0.988275,0.005475,QASERVER
4715,16,0.0023125,0.99249375,0.005125,PRUEBAS
4738,4,0.00275,0.99215,0.0051,DEVELOP
4747,8,0.012087500000000001,0.9608125,0.0271125,PRODUCCION
4754,4,0.0023250000000000002,0.9937750000000001,0.0039000000000000003,PREPRODUCCION
4762,4,0.01565,0.9761500000000001,0.008225,QASERVER
4766,4,0.028075000000000003,0.9333,0.038625,DEVELOP
4767,8,0.011125,0.9668375,0.0220375,PRODUCCION
4772,4,0.021500000000000002,0.96795,0.01055,DEVELOP
4781,4,0.021075,0.96645,0.012475,QASERVER
4786,4,0.0043,0.9863,0.0094,DEVELOP
4787,8,0.0027375,0.9888625,0.008400000000000001,PRODUCCION
4793,4,0.0066500000000000005,0.9863,0.007050000000000001,PREPRODUCCION
4797,4,0.031650000000000005,0.9574,0.01095,DEVELOP
4808,4,0.00625,0.9836,0.010150000000000001,PREPRODUCCION
4813,16,0.0071937500000000005,0.99118125,0.0016250000000000001,PRUEBAS
4814,4,0.0007750000000000001,0.99805,0.001175,PREPRODUCCION
4822,8,0.0033250000000000003,0.9780875,0.018575,PRODUCCION
4824,16,0.001,0.998125,0.000875,PRUEBAS
4830,4,0.010150000000000001,0.980875,0.00895,PREPRODUCCION
4844,4,0.023025,0.9536,0.0234,PREPRODUCCION
4848,16,0.00125,0.9974375,0.0013125,PRUEBAS
4853,4,0.00625,0.985925,0.007825,QASERVER
4864,4,0.0164,0.974225,0.009375,QASERVER
4870,4,0.007025,0.9796750000000001,0.013300000000000001,DEVELOP
4871,4,0.014475,0.9773000000000001,0.00825,PREPRODUCCION
4879,4,0.312125,0.5488,0.139075,PREPRODUCCION
4884,4,0.040150000000000005,0.9333,0.026525,PREPRODUCCION
4892,16,0.0010625,0.997625,0.00125,PRUEBAS
4899,8,0.0121125,0.96485,0.023037500000000002,PRODUCCION
4903,4,0.00235,0.990225,0.007425,QASERVER
4906,8,0.002925,0.9882875,0.0087875,PRODUCCION
4910,8,0.00995,0.9678125,0.0222375,PRODUCCION
4911,4,0.0004,0.9961,0.0035,PREPRODUCCION
4914,16,0.001375,0.9971875,0.001375,PRUEBAS
4918,4,0.034775,0.9336,0.031625,QASERVER
4920,8,0.0095625,0.9652499999999999,0.0251875,PRODUCCION
4923,4,0.007025,0.9828,0.010175,QASERVER
4938,16,0.004125,0.9944375,0.0013125,PRUEBAS
4951,4,0.00235,0.995675,0.001975,QASERVER
4958,4,0.00625,0.9844,0.00935,DEVELOP
4966,16,0.0053750000000000004,0.99325,0.0013125,PRUEBAS
4968,8,0.0137,0.9612625,0.0250375,PRODUCCION
4969,8,0.0271125,0.8406750000000001,0.1322125,PRODUCCION
4979,4,0.014075,0.97695,0.008975,QASERVER
4981,4,0.016375,0.97035,0.013275,DEVELOP
4985,4,0.00625,0.9832000000000001,0.01055,PREPRODUCCION
5003,4,0.002725,0.992975,0.0043,QASERVER
5005,8,0.00975,0.9769875,0.0132625,PRODUCCION
5010,4,0.007850000000000001,0.9749,0.01725,PREPRODUCCION
5014,4,0.01135,0.976525,0.012125,PREPRODUCCION
5030,8,0.0085875,0.974225,0.0171875,PRODUCCION
5031,4,0.0050750000000000005,0.988275,0.0066500000000000005,DEVELOP
5033,16,0.00706875,0.99155625,0.001375,PRUEBAS
5038,4,0.007050000000000001,0.983575,0.009375,DEVELOP
5043,4,0.017975,0.9703,0.011725000000000001,QASERVER
5059,4,0.03755,0.93115,0.0313,QASERVER
5063,16,0.002125,0.99625,0.0015625,PRUEBAS
5064,4,0.0015500000000000002,0.9949250000000001,0.0035250000000000004,QASERVER
5069,4,0.033600000000000005,0.954275,0.012125,DEVELOP
5074,4,0.0152,0.969975,0.014825000000000001,QASERVER
5075,16,0.0013125,0.997375,0.0013125,PRUEBAS
5081,4,0.001575,0.9914000000000001,0.007025,QASERVER
5083,4,0.045700000000000005,0.9051,0.0492,DEVELOP
5094,4,0.005475,0.987125,0.007425,DEVELOP
5097,4,0.039900000000000005,0.9147000000000001,0.0454,DEVELOP
5102,4,0.016800000000000002,0.97305,0.010150000000000001,PREPRODUCCION
5108,8,0.0183625,0.9535,0.028125,PRODUCCION
5110,4,0.005475,0.97695,0.017575,DEVELOP
5118,8,0.0097625,0.9748,0.015437500000000002,PRODUCCION
5120,4,0.012125,0.977325,0.01055,PREPRODUCCION
5125,4,0.005875,0.981625,0.0125,PREPRODUCCION
5138,16,0.0011250000000000001,0.99775,0.0011250000000000001,PRUEBAS
5141,8,0.011125,0.9701375,0.0187375,PRODUCCION
5145,4,0.016,0.97345,0.01055,QASERVER
5153,4,0.00235,0.992975,0.004675,PREPRODUCCION
5155,4,0.0195,0.93135,0.04915,PREPRODUCCION
5158,8,0.0029375,0.981825,0.015237500000000001,PRODUCCION
5160,4,0.030475000000000002,0.95155,0.017975,PREPRODUCCION
5165,4,0.0019500000000000001,0.99455,0.0035,QASERVER
5166,4,0.01875,0.969525,0.011725000000000001,PREPRODUCCION
5178,4,0.00585,0.9796750000000001,0.014475,DEVELOP
5182,4,0.01565,0.976525,0.007825,PREPRODUCCION
5186,8,0.006825,0.9692000000000001,0.023975,PRODUCCION
5196,16,0.00125,0.99725,0.0014375,PRUEBAS
5197,4,0.0015500000000000002,0.99455,0.0039000000000000003,QASERVER
5200,8,0.0647375,0.899775,0.035487500000000005,PRODUCCION
5206,8,0.0273,0.93585,0.03685,PRODUCCION
5208,4,0.013300000000000001,0.981625,0.0050750000000000005,QASERVER
5216,4,0.06125,0.8950750000000001,0.043675000000000005,DEVELOP
5217,16,0.0018125,0.9970625,0.0010625,PRUEBAS
5222,4,0.0172,0.9722500000000001,0.01055,PREPRODUCCION
5225,4,0.001575,0.994125,0.0043,PREPRODUCCION
5229,4,0.014875000000000001,0.975725,0.0094,PREPRODUCCION
